date,symbol,name,exchange,industryCode,close,volume,traded_value_vnd,adv_apr_vnd
2026-04-23,NNC,CTCP Đá Núi Nhỏ,HSX,2350,43.75,112300.0,4913125000.0,2825013500.0
2026-04-23,SBS,CTCP Chứng khoán SBS,UPCOM,8780,5.2,938500.0,4880200000.0,3190455000.0
2026-04-23,MZG,CTCP MiZa,UPCOM,1730,12.6,381600.0,4808160000.0,4835142500.0
2026-04-23,SMC,CTCP Đầu tư Thương mại SMC,HSX,1750,12.75,377000.0,4806750000.0,6639947500.0
2026-04-23,BWE,CTCP - Tổng Công Ty Nước - Môi Trường Bình Dương,HSX,7570,43.5,109400.0,4758900000.0,11161299500.0
2026-04-23,TIG,CTCP Tập đoàn Đầu tư Thăng Long,HNX,8630,6.6,720800.0,4757280000.0,4966233500.0
2026-04-23,ELC,CTCP Công nghệ - Viễn thông ELCOM,HSX,9530,17.6,269100.0,4736160000.0,5305991000.0
2026-04-23,BMI,Tổng CTCP Bảo Minh,HSX,8530,15.1,309200.0,4668920000.0,6872621250.0
2026-04-23,PVB,CTCP Bọc ống Dầu khí Việt Nam,HNX,0570,27.7,160000.0,4432000000.0,2995279500.0
2026-04-23,BVS,CTCP Chứng khoán Bảo Việt,HNX,8780,25.9,162200.0,4200980000.0,5018899000.0
2026-04-23,HAX,CTCP Dịch Vụ Ô Tô Hàng Xanh,HSX,3350,10.35,393900.0,4076865000.0,3015787500.0
2026-04-23,DLG,CTCP Tập đoàn Đức Long Gia Lai,HSX,8630,2.68,1486600.0,3984088000.0,3085603200.0
2026-04-23,KSV,Tổng Công ty Khoáng sản TKV - CTCP,HNX,1770,158.0,25200.0,3981600000.0,4226229000.0
2026-04-23,EVG,CTCP Tập đoàn Everland,HSX,8630,6.5,603700.0,3924050000.0,4442221050.0
2026-04-23,C4G,CTCP Tập đoàn CIENCO4,UPCOM,2350,7.1,544400.0,3865240000.0,2995619500.0
2026-04-23,KSF,CTCP Tập đoàn Sunshine,HNX,8630,95.0,39000.0,3705000000.0,3867044500.0
2026-04-23,GIL,CTCP Sản xuất kinh doanh Xuất nhập khẩu Bình Thạnh,HSX,3760,13.3,273200.0,3633560000.0,2739649000.0
2026-04-23,AGR,CTCP Chứng khoán Agribank,HSX,8780,14.6,244500.0,3569700000.0,5020422750.0
2026-04-23,HPA,CTCP Phát triển Nông nghiệp Hòa Phát,HSX,3570,37.5,94800.0,3555000000.0,3362614750.0
2026-04-23,BMS,CTCP Chứng khoán Bảo Minh,UPCOM,8780,15.2,231800.0,3523360000.0,2730370000.0
2026-04-23,NVB,Ngân hàng TMCP Quốc Dân,HNX,8350,10.8,320900.0,3465720000.0,2701342500.0
2026-04-23,PPT,CTCP Petro Times,HNX,0580,15.4,219200.0,3375680000.0,3335462000.0
2026-04-23,SHI,CTCP Quốc tế Sơn Hà,HSX,3720,14.2,227800.0,3234760000.0,4020070250.0
2026-04-23,AAS,CTCP chứng khoán SmartInvest,UPCOM,8780,8.4,379900.0,3191160000.0,6826690000.0
2026-04-23,VTO,CTCP Vận tải Xăng dầu Vitaco,HSX,2770,11.95,262400.0,3135680000.0,2270741500.0
2026-04-23,DRC,CTCP Cao Su Đà Nẵng,HSX,3350,13.1,236900.0,3103390000.0,3378949000.0
2026-04-23,VTD,CTCP Vietourist Holdings,UPCOM,5750,7.0,437600.0,3063200000.0,2141675000.0
2026-04-23,LDG,CTCP Đầu tư LDG,HSX,8630,3.49,860900.0,3004541000.0,2670602250.0
2026-04-23,PIV,CTCP PIV,UPCOM,5370,7.5,390700.0,2930250000.0,2549700000.0
2026-04-23,PTB,CTCP Phú Tài,HSX,2350,49.4,58900.0,2909660000.0,5908554250.0
2026-04-23,AGG,CTCP Đầu tư và Phát triển Bất động sản An Gia,HSX,8630,12.5,232200.0,2902500000.0,4346919750.0
2026-04-23,D2D,CTCP Phát triển Đô thị Công nghiệp Số 2,HSX,8630,35.0,82700.0,2894500000.0,2139230250.0
2026-04-23,MIG,Tổng CTCP Bảo hiểm Quân Đội,HSX,8530,17.7,157500.0,2787750000.0,4774602750.0
2026-04-23,TNT,CTCP Tập đoàn TNT,HSX,1770,10.35,242100.0,2505735000.0,2247585850.0
2026-04-23,HNM,CTCP Sữa Hà Nội,UPCOM,3570,7.8,321200.0,2505360000.0,3676815500.0
2026-04-23,APG,CTCP Chứng khoán APG,HSX,8780,5.04,486500.0,2451960000.0,3816806350.0
2026-04-23,DVM,CTCP Dược liệu Việt Nam,HNX,4570,8.4,286900.0,2409960000.0,3625846000.0
2026-04-23,IDI,CTCP Đầu tư và Phát triển Đa quốc gia I.D.I,HSX,3570,6.5,366900.0,2384850000.0,3076046300.0
2026-04-23,TCI,CTCP Chứng Khoán Thành Công,HSX,8780,10.6,220600.0,2338360000.0,2347970200.0
2026-04-23,PCH,CTCP Picomat Holding,HNX,1350,22.3,100900.0,2250070000.0,2306596500.0
2026-04-23,VCS,CTCP Vicostone,HNX,2350,39.7,56600.0,2247020000.0,2194354500.0
2026-04-23,VBB,Ngân hàng TMCP Việt Nam Thương Tín,UPCOM,8350,13.5,163800.0,2211300000.0,3689132000.0
2026-04-23,LHG,CTCP Long Hậu,HSX,8630,28.2,76600.0,2160120000.0,2052884000.0
2026-04-23,NDN,CTCP Đầu tư Phát triển Nhà Đà Nẵng,HNX,8630,10.5,179700.0,1886850000.0,2222684500.0
2026-04-23,NHA,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị Nam Hà Nội,HSX,2350,13.0,129900.0,1688700000.0,2430573250.0
2026-04-23,NSH,CTCP Tập đoàn Nhôm Sông Hồng Shalumi,HNX,1750,5.2,300900.0,1564680000.0,2295457000.0
2026-04-23,HID,CTCP Halcom Việt Nam,HSX,2350,4.86,304900.0,1481814000.0,3336519300.0
2026-04-23,VIP,CTCP Vận tải Xăng dầu VIPCO,HSX,2770,11.7,125100.0,1463670000.0,2425801000.0
2026-04-23,G36,Tổng Công ty 36 - CTCP,UPCOM,2350,11.6,124200.0,1440720000.0,2150777500.0
2026-04-23,FUEVN100,Quỹ ETF VINACAPITALVN100,HSX,8990,26.4,47500.0,1254000000.0,2412779900.0
2026-04-23,PVI,CTCP PVI,HNX,8770,77.0,15400.0,1185800000.0,4413829000.0
2026-04-23,BIC,Tổng CTCP Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam,HSX,8530,23.75,43700.0,1037875000.0,2193209000.0
2026-04-23,SGR,Tổng CTCP Địa ốc Sài Gòn,HSX,8630,15.05,57000.0,857850000.0,2084190250.0
2026-04-23,LHC,CTCP Đầu tư và Xây dựng Thủy lợi Lâm Đồng,HNX,2350,96.4,7400.0,713360000.0,2065912000.0
2026-04-23,POM,CTCP Thép POMINA,UPCOM,1750,4.1,0.0,0.0,2036656500.0
2026-04-24,VIC,Tập đoàn Vingroup - CTCP,HSX,8630,212.1,4235200.0,898285920000.0,779088209000.0
2026-04-24,TCB,Ngân hàng TMCP Kỹ thương Việt Nam,HSX,8350,34.25,24933500.0,853972375000.0,457963616750.0
2026-04-24,VHM,CTCP Vinhomes,HSX,8630,141.2,6047900.0,853963480000.0,847008785500.0
2026-04-24,FPT,CTCP FPT,HSX,9530,73.4,10459800.0,767749320000.0,626942025000.0
2026-04-24,VCB,Ngân hàng TMCP Ngoại thương Việt Nam,HSX,8350,60.6,11882500.0,720079500000.0,483473008000.0
2026-04-24,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,14.75,44854800.0,661608300000.0,1110419437750.0
2026-04-24,NVL,CTCP Tập đoàn Đầu tư Địa ốc No Va,HSX,8630,19.45,33645500.0,654404975000.0,527076817750.0
2026-04-24,HPG,CTCP Tập đoàn Hòa Phát,HSX,1750,27.9,23402000.0,652915800000.0,997797551500.0
2026-04-24,MSN,CTCP Tập đoàn MaSan,HSX,3570,77.2,7800700.0,602214040000.0,468306873000.0
2026-04-24,ACB,Ngân hàng TMCP Á Châu,HSX,8350,23.4,17478700.0,409001580000.0,233884548500.0
2026-04-24,HDB,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,HSX,8350,26.9,14997400.0,403430060000.0,325652722250.0
2026-04-24,MWG,CTCP Đầu tư Thế giới Di động,HSX,5370,83.5,4634400.0,386972400000.0,532960338500.0
2026-04-24,VNM,CTCP Sữa Việt Nam,HSX,3570,61.4,5855700.0,359539980000.0,236670584500.0
2026-04-24,VPI,CTCP Phát triển Bất động sản Văn Phú,HSX,8630,59.8,5607000.0,335298600000.0,168903574500.0
2026-04-24,VCG,Tổng CTCP Xuất nhập khẩu và Xây dựng Việt Nam,HSX,2350,22.9,13720000.0,314188000000.0,231058775750.0
2026-04-24,SSI,CTCP Chứng khoán SSI,HSX,8780,27.7,10867000.0,301015900000.0,670251339250.0
2026-04-24,VJC,CTCP Hàng không VIETJET,HSX,5750,180.5,1581700.0,285496850000.0,229594823000.0
2026-04-24,VIX,CTCP Chứng khoán VIX,HSX,8780,16.6,17019900.0,282530340000.0,645008597000.0
2026-04-24,PLX,Tập đoàn Xăng dầu Việt Nam,HSX,0530,39.7,6401800.0,254151460000.0,132841876000.0
2026-04-24,DCM,CTCP - Tổng Công ty Phân bón Dầu khí Cà Mau,HSX,1350,41.65,6073700.0,252969605000.0,176126111500.0
2026-04-24,MBB,Ngân hàng TMCP Quân Đội,HSX,8350,26.2,9074600.0,237754520000.0,406029200250.0
2026-04-24,VPB,Ngân hàng TMCP Việt Nam Thịnh Vượng,HSX,8350,27.25,8708200.0,237298450000.0,384020690750.0
2026-04-24,CII,CTCP Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh,HSX,2350,18.75,12413100.0,232745625000.0,400900220250.0
2026-04-24,GEX,CTCP Tập đoàn GELEX,HSX,2730,39.8,5801600.0,230903680000.0,348710901250.0
2026-04-24,TCH,CTCP Đầu tư Dịch vụ Tài chính Hoàng Huy,HSX,8630,17.5,12934300.0,226350250000.0,189263535000.0
2026-04-24,BSR,CTCP Lọc - Hóa dầu Bình Sơn,HSX,0530,25.0,7701000.0,192525000000.0,324404446000.0
2026-04-24,BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,HSX,8350,40.75,4703800.0,191679850000.0,312674509500.0
2026-04-24,STB,Ngân hàng TMCP Sài Gòn Thương Tín,HSX,8350,64.9,2756500.0,178896850000.00003,414522068500.0
2026-04-24,DXG,CTCP Tập đoàn Đất Xanh,HSX,8630,14.9,11663500.0,173786150000.0,247937660000.0
2026-04-24,GMD,CTCP Gemadept,HSX,2770,75.0,2246700.0,168502500000.0,120860294000.0
2026-04-24,CTG,Ngân hàng TMCP Công Thương Việt Nam,HSX,8350,35.0,4783100.0,167408500000.0,249687312000.0
2026-04-24,PVT,Tổng CTCP Vận tải Dầu khí,HSX,2770,23.15,6563800.0,151951970000.0,155330630500.0
2026-04-24,EIB,Ngân hàng TMCP Xuất Nhập Khẩu Việt Nam,HSX,8350,22.35,6601000.0,147532350000.0,283547091000.0
2026-04-24,DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,HSX,1350,26.45,5565000.0,147194250000.0,125417860000.0
2026-04-24,VRE,CTCP Vincom Retail,HSX,8630,28.8,4957500.0,142776000000.0,244103740000.0
2026-04-24,CEO,CTCP Tập đoàn C.E.O,HNX,8630,17.1,7044900.0,120467790000.0,204707999000.0
2026-04-24,HCM,CTCP Chứng khoán Thành phố Hồ Chí Minh,HSX,8780,26.2,4525100.0,118557620000.0,433223341000.0
2026-04-24,PVS,Tổng CTCP Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,0570,38.1,2895500.0,110318550000.0,162602149000.0
2026-04-24,SHS,CTCP Chứng khoán Sài Gòn - Hà Nội,HNX,8780,16.9,6512200.0,110056180000.0,278022010000.0
2026-04-24,VCK,CTCP Chứng khoán VPS,HSX,8780,34.8,3025600.0,105290880000.0,189499848500.0
2026-04-24,GVR,Tập đoàn Công nghiệp Cao su Việt Nam - CTCP,HSX,1350,33.35,3028100.0,100987135000.0,101374722000.0
2026-04-24,PDR,CTCP Phát triển Bất động sản Phát Đạt,HSX,8630,16.2,6233400.0,100981080000.0,161810446250.0
2026-04-24,DGC,CTCP Tập đoàn Hóa chất Đức Giang,HSX,1350,53.3,1894500.0,100976850000.0,178170055000.0
2026-04-24,GEL,CTCP Hạ tầng Gelex,HSX,8630,33.0,2989300.0,98646900000.0,147874847250.0
2026-04-24,VCI,CTCP Chứng Khoán Vietcap,HSX,8780,27.0,3495900.0,94389300000.0,240382301250.0
2026-04-24,DIG,Tổng CTCP Đầu tư Phát triển Xây dựng,HSX,8630,14.3,6594800.0,94305640000.0,146101815250.0
2026-04-24,DPG,CTCP Tập đoàn Đạt Phương,HSX,2350,44.25,2120300.0,93823275000.0,30389941500.0
2026-04-24,PNJ,CTCP Vàng bạc Đá quý Phú Nhuận,HSX,3760,70.0,1338800.0,93716000000.0,113712349000.0
2026-04-24,GAS,Tổng Công ty khí Việt Nam - CTCP,HSX,7570,78.3,1193000.0,93411900000.0,108382505000.0
2026-04-24,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,HSX,8350,12.6,7110000.0,89586000000.0,134368222000.0
2026-04-24,HHV,CTCP Đầu tư Hạ tầng giao thông Đèo Cả,HSX,2350,12.7,6995200.0,88839040000.0,98435743250.0
2026-04-24,PVD,Tổng CTCP Khoan và Dịch vụ Khoan Dầu khí,HSX,0570,31.4,2700700.0,84801980000.0,117829285500.0
2026-04-24,HNG,CTCP Nông nghiệp Quốc tế Hoàng Anh Gia Lai,UPCOM,3570,7.1,11624400.0,82533240000.0,25863446000.0
2026-04-24,VND,CTCP Chứng khoán VNDIRECT,HSX,8780,16.2,5029800.0,81482760000.0,162877127750.0
2026-04-24,CTR,Tổng CTCP Công trình Viettel,HSX,2350,87.2,918900.0,80128080000.0,26258533500.0
2026-04-24,TCX,CTCP Chứng khoán Kỹ thương,HSX,8780,50.3,1537900.0,77356370000.0,73770587000.0
2026-04-24,CTD,CTCP Xây dựng COTECCONS,HSX,2350,87.2,874500.0,76256400000.0,71193831500.0
2026-04-24,BAF,CTCP Nông nghiệp BAF Việt Nam,HSX,3570,36.7,2054800.0,75411160000.0,79360390500.0
2026-04-24,IDC,Tổng công ty IDICO - CTCP,HNX,8630,45.6,1625000.0,74100000000.0,92180146000.0
2026-04-24,VPL,CTCP Vinpearl,HSX,5750,81.5,861400.0,70204100000.0,82113591500.0
2026-04-24,GEE,CTCP Điện lực Gelex,HSX,2730,175.0,397900.0,69632500000.0,163146054000.0
2026-04-24,TPB,Ngân Hàng TMCP Tiên Phong,HSX,8350,16.3,4051000.0,66031300000.0,114565700750.0
2026-04-24,KBC,Tổng Công ty Phát triển Đô Thị Kinh Bắc - CTCP,HSX,8630,34.2,1898200.0,64918440000.0,106707670250.0
2026-04-24,CRC,CTCP Create Capital Việt Nam,HSX,2350,9.35,6918100.0,64684235000.0,34915227200.0
2026-04-24,VSC,CTCP Container Việt Nam,HSX,2770,22.2,2859500.0,63480900000.0,141052574250.0
2026-04-24,POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,HSX,7530,12.8,4944700.0,63292160000.0,130840365000.0
2026-04-24,EVF,Công ty Tài chính Tổng hợp Cổ phần Điện lực,HSX,8350,13.1,4723800.0,61881780000.0,112247012500.0
2026-04-24,VHC,CTCP Vĩnh Hoàn,HSX,3570,62.4,980800.0,61201920000.0,54672328500.0
2026-04-24,NLG,CTCP Đầu tư Nam Long,HSX,8630,27.65,2196200.0,60724930000.0,82592236750.0
2026-04-24,KDH,CTCP Đầu tư và Kinh doanh Nhà Khang Điền,HSX,8630,25.6,2273900.0,58211840000.0,102785854500.0
2026-04-24,VIB,Ngân hàng TMCP Quốc tế Việt Nam,HSX,8350,17.25,3303900.0,56992275000.0,113512908500.0
2026-04-24,FRT,CTCP Bán lẻ Kỹ thuật số FPT,HSX,5370,144.5,369800.0,53436100000.0,48826186000.0
2026-04-24,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,13.3,3976700.0,52890110000.0,50781843500.0
2026-04-24,VGI,Tổng CTCP Đầu tư Quốc tế Viettel,UPCOM,6530,92.6,568900.0,52680140000.0,64421235000.0
2026-04-24,KDC,CTCP Tập đoàn KIDO,HSX,3570,44.7,1150900.0,51445230000.0,20452667500.0
2026-04-24,HDG,CTCP Tập đoàn Hà Đô,HSX,8630,26.6,1891100.0,50303260000.0,65976562000.0
2026-04-24,MSR,CTCP MaSan High - Tech Materials,UPCOM,1770,40.5,1241000.0,50260500000.0,79260460000.0
2026-04-24,HSG,CTCP Tập đoàn Hoa Sen,HSX,1750,15.8,3078600.0,48641880000.0,67806466000.0
2026-04-24,DGW,CTCP Thế giới số,HSX,5370,44.5,1051700.0,46800650000.0,70859506250.0
2026-04-24,NAB,Ngân hàng TMCP Nam Á,HSX,8350,14.2,3061800.0,43477560000.0,22685905500.0
2026-04-24,HAG,CTCP Hoàng Anh Gia Lai,HSX,3570,16.3,2651700.0,43222710000.0,78571666250.0
2026-04-24,NKG,CTCP Thép Nam Kim,HSX,1750,14.45,2829500.0,40886275000.0,70306007750.0
2026-04-24,MBS,CTCP Chứng khoán MB,HNX,8780,19.6,2033400.0,39854640000.0,80733368000.0
2026-04-24,SAB,Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn,HSX,3530,47.0,825900.0,38817300000.0,34742915250.0
2026-04-24,VC3,CTCP Tập đoàn Nam Mê Kông,HNX,8630,26.3,1465700.0,38547910000.0,39297601500.0
2026-04-24,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,56.1,666400.0,37385040000.0,43335880500.0
2026-04-24,BVH,Tập đoàn Bảo Việt,HSX,8570,71.8,491900.0,35318420000.0,52577046500.0
2026-04-24,HDC,CTCP Phát triển Nhà Bà Rịa - Vũng Tàu,HSX,8630,18.7,1872500.0,35015750000.0,49694808000.0
2026-04-24,DBC,CTCP Tập đoàn Dabaco Việt Nam,HSX,3570,22.85,1521500.0,34766275000.0,56524485500.0
2026-04-24,MCH,CTCP Hàng tiêu dùng MASAN,HSX,3570,139.5,237000.0,33061500000.0,36678559000.0
2026-04-24,KHG,CTCP Tập đoàn Khải Hoàn Land,HSX,8630,5.45,6048800.0,32965960000.0,37495779150.0
2026-04-24,REE,CTCP Cơ điện lạnh,HSX,7530,62.3,526500.0,32800950000.0,76710272000.0
2026-04-24,PC1,CTCP Tập đoàn PC1,HSX,2350,22.45,1403300.0,31504085000.0,180770509500.0
2026-04-24,SSB,Ngân hàng TMCP Đông Nam Á,HSX,8350,16.65,1888400.0,31441860000.0,32732698000.0
2026-04-24,TV2,CTCP Tư vấn Xây dựng Điện 2,HSX,2790,35.45,870300.0,30852135000.0,16097597750.0
2026-04-24,PVP,CTCP Vận tải Dầu khí Thái Bình Dương,HSX,2770,18.0,1705600.0,30700800000.0,12837053250.0
2026-04-24,TNG,CTCP Đầu tư và Thương mại TNG,HNX,3760,21.4,1396700.0,29889380000.0,43550124000.0
2026-04-24,NAF,CTCP Nafoods Group,HSX,3530,50.4,590200.0,29746080000.0,30897026250.0
2026-04-24,DCL,CTCP Dược phẩm Cửu Long,HSX,4570,37.3,789300.0,29440890000.0,41449621500.0
2026-04-24,ACV,Tổng Công ty Cảng hàng không Việt Nam - CTCP,UPCOM,2770,44.7,655000.0,29278500000.0,30047377000.0
2026-04-24,DRI,CTCP Đầu tư Cao su Đắk Lắk,UPCOM,1350,13.7,2032600.0,27846620000.0,8406146000.0
2026-04-24,LPB,Ngân hàng TMCP Lộc Phát Việt Nam,HSX,8350,46.3,586300.0,27145690000.0,77702082750.0
2026-04-24,VTP,Tổng CTCP Bưu chính Viettel,HSX,2770,69.4,390600.0,27107640000.0,39287927000.0
2026-04-24,OIL,Tổng Công ty Dầu Việt Nam - CTCP,UPCOM,0530,14.7,1791200.0,26330640000.0,41786704500.0
2026-04-24,VPX,CTCP Chứng khoán VPBank,HSX,8780,27.6,841700.0,23230920000.0,36820924250.0
2026-04-24,NT2,CTCP Điện lực Dầu khí Nhơn Trạch 2,HSX,7530,24.8,916400.0,22726720000.0,23502847500.0
2026-04-24,DXS,CTCP Dịch vụ Bất động sản Đất Xanh,HSX,8630,7.3,2796500.0,20414450000.0,20239535250.0
2026-04-24,VEA,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,UPCOM,2750,33.2,602800.0,20012960000.0,8948186500.0
2026-04-24,VTZ,CTCP Sản xuất và Thương mại Nhựa Việt Thành,HNX,1350,20.0,983000.0,19660000000.0,21282963000.0
2026-04-24,ANV,CTCP Nam Việt,HSX,3570,24.3,789900.0,19194570000.0,20842920750.0
2026-04-24,HUT,CTCP Tasco,HNX,2350,16.2,1167200.0,18908640000.0,42989321000.0
2026-04-24,DPR,CTCP Cao su Đồng Phú,HSX,1350,41.05,444800.0,18259040000.0,18083265000.0
2026-04-24,PVC,Tổng Công ty Hóa chất và Dịch vụ dầu khí - CTCP,HNX,0570,15.8,1141600.0,18037280000.0,24199687500.0
2026-04-24,BVB,Ngân hàng TMCP Bản Việt,UPCOM,8350,12.3,1464700.0,18015810000.0,17088588500.0
2026-04-24,MST,CTCP Đầu tư MST,HNX,2350,8.2,2172400.0,17813680000.0,20768241500.0
2026-04-24,NRC,CTCP Tập đoàn NRC,HNX,8630,6.8,2413400.0,16411120000.0,9432599000.0
2026-04-24,VVS,CTCP Đầu tư phát triển máy Việt Nam,HSX,2770,129.0,126100.0,16266900000.0,24858803500.0
2026-04-24,PET,Tổng CTCP Dịch vụ Tổng hợp Dầu khí,HSX,5370,46.7,347600.0,16232920000.0,30910886750.0
2026-04-24,TDP,CTCP Thuận Đức,HSX,1350,29.45,529200.0,15584940000.0,9149152500.0
2026-04-24,SZC,CTCP Sonadezi Châu Đức,HSX,8630,27.7,534300.0,14800110000.0,18207744750.0
2026-04-24,OCB,Ngân hàng TMCP Phương Đông,HSX,8350,11.45,1281300.0,14670885000.0,17786259000.0
2026-04-24,PAN,CTCP Tập đoàn PAN,HSX,3570,31.8,451300.0,14351340000.0,23982334750.0
2026-04-24,VGC,Tổng Công ty Viglacera - CTCP,HSX,2350,43.85,316300.0,13869755000.0,37209391000.0
2026-04-24,SIP,CTCP Đầu tư Sài Gòn VRG,HSX,8630,60.3,223400.0,13471020000.0,14948458500.0
2026-04-24,SCR,CTCP Địa ốc Sài Gòn Thương Tín,HSX,8630,6.03,2222500.0,13401675000.0,11467740700.0
2026-04-24,KOS,CTCP Kosy,HSX,8630,38.1,346100.0,13186410000.0,15048106500.0
2026-04-24,GEG,CTCP Điện Gia Lai,HSX,7530,14.6,843000.0,12307800000.0,19439764000.0
2026-04-24,TCM,CTCP Dệt may - Đầu tư - Thương mại Thành Công,HSX,3760,22.95,527800.0,12113010000.0,22869501500.0
2026-04-24,BCM,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,HSX,8630,54.2,221100.0,11983620000.0,27752453500.0
2026-04-24,BMP,CTCP Nhựa Bình Minh,HSX,1350,147.0,80700.0,11862900000.0,32634709000.0
2026-04-24,DHC,CTCP Đông Hải Bến Tre,HSX,1730,36.1,324800.0,11725280000.0,9514276750.0
2026-04-24,LCG,CTCP Lizen,HSX,2350,10.05,1151500.0,11572575000.0,18666061100.0
2026-04-24,DDV,CTCP DAP - VINACHEM,UPCOM,1350,26.3,439800.0,11566740000.0,25797819500.0
2026-04-24,LAS,CTCP Supe Phốt phát và Hóa chất Lâm Thao,HNX,1350,15.9,714900.0,11366910000.0,8304948500.0
2026-04-24,HHP,CTCP HHP Global,HSX,1730,12.75,871200.0,11107800000.0,10671436750.0
2026-04-24,F88,CTCP Đầu tư F88,UPCOM,8770,160.0,67500.0,10800000000.0,13549421500.0
2026-04-24,FOX,CTCP Viễn thông FPT,UPCOM,6530,81.5,127900.0,10423850000.0,19919778000.0
2026-04-24,FTS,CTCP Chứng khoán FPT,HSX,8780,26.45,388300.0,10270535000.0,24516167500.0
2026-04-24,TOS,CTCP Dịch vụ biển Tân Cảng,UPCOM,2770,192.0,48200.0,9254400000.0,7608924000.0
2026-04-24,NTL,CTCP Phát triển đô thị Từ Liêm,HSX,8630,15.95,579800.0,9247810000.0,7986686500.0
2026-04-24,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,20.5,446800.0,9159400000.0,9999195750.0
2026-04-24,VBB,Ngân hàng TMCP Việt Nam Thương Tín,UPCOM,8350,14.1,648000.0,9136800000.0,3689132000.0
2026-04-24,DXP,CTCP Cảng Đoạn Xá,HNX,2770,14.3,633100.0,9053330000.0,7307849500.0
2026-04-24,KSB,CTCP Khoáng sản và Xây dựng Bình Dương,HSX,1770,16.0,551500.0,8824000000.0,19096425250.0
2026-04-24,CTS,CTCP Chứng khoán Vietinbank,HSX,8780,26.4,334200.0,8822880000.0,19909967750.0
2026-04-24,IJC,CTCP Phát triển Hạ tầng Kỹ thuật,HSX,8630,10.15,859400.0,8722910000.0,26524490250.0
2026-04-24,ORS,CTCP Chứng khoán Tiên Phong,HSX,8780,13.15,653700.0,8596155000.0,31829000750.0
2026-04-24,CMG,CTCP Tập đoàn Công nghệ CMC,HSX,9530,27.8,306900.0,8531820000.0,8415571000.0
2026-04-24,BFC,CTCP Phân bón Bình Điền,HSX,1350,62.1,134700.0,8364870000.0,14150434000.0
2026-04-24,AAV,CTCP AAV Group,HNX,8630,7.2,1156900.0,8329680000.0,8279083500.0
2026-04-24,TLG,CTCP Tập đoàn Thiên Long,HSX,3720,50.1,165000.0,8266500000.0,12173497500.0
2026-04-24,TAL,CTCP Đầu tư Bất động sản Taseco,HSX,8630,45.3,181800.0,8235540000.0,11712059500.0
2026-04-24,PHP,CTCP Cảng Hải Phòng,UPCOM,2770,36.6,222600.0,8147160000.0,3828200500.0
2026-04-24,VOS,CTCP Vận tải Biển Việt Nam,HSX,2770,12.6,637300.0,8029980000.0,13737443750.0
2026-04-24,DTD,CTCP Đầu tư Phát triển Thành Đạt,HNX,2350,17.4,456000.0,7934400000.0,4893936000.0
2026-04-24,MSH,CTCP May Sông Hồng,HSX,3760,37.8,208400.0,7877520000.0,8567991250.0
2026-04-24,DSE,CTCP Chứng khoán DNSE,HSX,8780,23.7,332200.0,7873140000.0,8906064000.0
2026-04-24,E1VFVN30,Quỹ ETF DCVFMVN30,HSX,8990,35.77,210600.0,7533162000.0,16155582600.0
2026-04-24,POM,CTCP Thép POMINA,UPCOM,1750,4.0,1875900.0,7503600000.0,2036656500.0
2026-04-24,CSV,CTCP Hóa chất Cơ bản miền Nam,HSX,1350,26.3,266300.0,7003690000.0,15578621000.0
2026-04-24,HVN,Tổng Công ty Hàng không Việt Nam - CTCP,HSX,5750,22.65,307900.0,6973935000.0,17701866500.0
2026-04-24,SCS,CTCP Dịch vụ Hàng hóa Sài Gòn,HSX,2770,52.7,128300.0,6761410000.0,6927218500.0
2026-04-24,VIW,Tổng công ty Đầu tư Nước và Môi trường Việt Nam - CTCP,UPCOM,2350,44.8,148500.0,6652800000.0,4569757500.0
2026-04-24,BSI,CTCP Chứng khoán BIDV,HSX,8780,35.8,181800.0,6508440000.0,14236373000.0
2026-04-24,EVG,CTCP Tập đoàn Everland,HSX,8630,6.68,965600.0,6450208000.0,4442221050.0
2026-04-24,QTP,CTCP Nhiệt điện Quảng Ninh,UPCOM,7530,12.5,506700.0,6333750000.0,7139067000.0
2026-04-24,VFS,CTCP Chứng khoán Nhất Việt,HNX,8780,12.8,487400.0,6238720000.0,16103112000.0
2026-04-24,VTO,CTCP Vận tải Xăng dầu Vitaco,HSX,2770,12.2,509000.0,6209800000.0,2270741500.0
2026-04-24,YEG,CTCP Tập đoàn Yeah1,HSX,5750,9.99,610400.0,6097896000.0,11071321900.0
