date,market_status,rally_attempt_active,rally_day_count,rally_start_date,attempt_id,downtrend_low_day,day1_triggered_today,day1_low,ftd_detected,ftd_valid,ftd_date,ftd_late,ftd_low,ftd_close,distribution_count_20d,dd_flag_today,ftd_flag_today,ma50_break_flag,ma50,close,close_vs_ma50_pct,close_vs_ftd_close_pct,allow_new_buys
2020-12-16,uptrend_under_pressure,True,99,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,2,False,False,False,936.6164,1029.72,0.0994041957838876,0.5084157328059768,True
2020-12-17,uptrend_under_pressure,True,100,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,True,False,False,939.559,1016.95,0.08236949462460585,0.4897092214165386,True
2020-12-18,uptrend_under_pressure,True,101,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,942.8014,1036.65,0.0995422789995859,0.5185673478356407,True
2020-12-21,uptrend_under_pressure,True,102,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,946.2976,1049.71,0.1092810549239478,0.5376986742840402,True
2020-12-22,uptrend_under_pressure,True,103,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,949.7752,1052.23,0.10787268397827199,0.5413901706584634,True
2020-12-23,uptrend_under_pressure,True,104,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,952.8462,1045.7,0.097448885245069,0.5318245074342636,True
2020-12-24,uptrend_under_pressure,True,105,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,4,True,False,False,955.5412000000001,1033.95,0.08205695369283905,0.5146121731487587,True
2020-12-25,uptrend_under_pressure,True,106,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,4,False,False,False,958.552,1052.13,0.09762433336949905,0.5412436827070977,True
2020-12-28,uptrend_under_pressure,True,107,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,961.5664,1054.23,0.09636734395045421,0.5443199296857835,True
2020-12-29,uptrend_under_pressure,True,108,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,964.5444,1058.39,0.09729526188737414,0.5504138284626092,True
2020-12-30,uptrend_under_pressure,True,109,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,967.6056,1059.16,0.09461954333459843,0.5515417856881273,True
2020-12-31,uptrend_under_pressure,True,110,2020-07-30,14,False,False,735.3,True,True,2020-04-06,False,649.81,682.65,3,False,False,False,970.655,1070.77,0.10314169298051312,0.5685490368417199,True
