symbol,report_date,revenue,net_profit,equity,gross_profit,gross_margin,total_debt,shares_outstanding
TV2,2025-12-31,536747024130.0,48647556539.0,1338108678057.0,80530158525.0,0.15003373079809681,1640118019198.0,67526165.0
TVN,2014-03-31,5633031163459.0,46335163895.0,7335305525937.0,292698539575.0,0.05196110780883139,14957447699477.0,678000000.0
TVN,2014-06-30,6118320388515.0,28684280898.0,7324011075314.0,310115196766.0,0.050686328448593915,15590472428072.0,678000000.0
TVN,2014-09-30,6871291648219.0,43744386346.0,7370690027403.0,337413308833.0,0.049104786422572475,16242868094180.0,678000000.0
TVN,2014-12-31,7578336447436.0,-92364932525.0,7357756579224.0,480266818814.0,0.06337364699300069,16641723031544.0,678000000.0
TVN,2015-03-31,4083434018878.0,-104290879202.0,6644014530697.0,253054768758.0,0.061971068367484373,7808758574206.0,678000000.0
TVN,2015-06-30,5330347192806.0,216689412341.0,6758428295925.0,388995982647.0,0.07297760700691334,8215452268522.0,678000000.0
TVN,2015-09-30,4494502051880.0,109159932578.0,6811358524207.0,335143017012.0,0.0745673298495466,7848809043079.0,678000000.0
TVN,2015-12-31,3999848211868.0,-87579004658.0,6777611025869.0,229628111735.0,0.05740920644280139,6889983619355.0,678000000.0
TVN,2016-03-31,4330655056040.0,-4452450987.0,6721511548184.0,358643542332.0,0.08281507940277924,7199255286192.0,678000000.0
TVN,2016-06-30,4333132828091.0,438069565444.0,7151041126503.0,521197466939.0,0.12028190402107247,7101807784861.0,678000000.0
TVN,2016-09-30,4799603397793.0,169431964887.0,7359151149259.0,342664314820.0,0.07139429790752444,7023559153575.0,678000000.0
TVN,2016-12-31,4252593573801.0,160040269085.0,7584173954010.0,301568909531.0,0.0709141149506689,7271918784059.0,678000000.0
TVN,2017-03-31,4431211785863.0,206879017146.0,7699143448022.0,387443071961.0,0.0874350156760886,7402956977221.0,678000000.0
TVN,2017-06-30,4666808592610.0,6688707710.0,7710040202687.0,229359744266.0,0.04914702193468926,6991844891503.0,678000000.0
TVN,2017-09-30,5663755738290.0,303769895538.0,8011525325856.0,416549815473.0,0.07354657134256369,5766169752731.0,678000000.0
TVN,2017-12-31,4590255578555.0,263149991388.0,8134043163643.0,329290595876.0,0.07173687613700581,6183696988532.0,678000000.0
TVN,2018-03-31,5164340080806.0,361007941620.0,8426769906643.0,374819061089.0,0.07257830724240412,6137777465133.0,678000000.0
TVN,2018-06-30,6992462158892.0,229893640131.0,8872485475220.0,330565305704.0,0.04727452193411372,5617527016942.0,678000000.0
TVN,2018-09-30,6173933039288.0,109886269144.0,9025186410822.0,262760079232.0,0.042559593302991576,6443303739413.0,678000000.0
TVN,2018-12-31,6316878337721.0,-147321679862.0,8924028327360.0,275311765751.0,0.04358351562780404,5611495062855.0,678000000.0
TVN,2019-03-31,6386784783005.0,46721717845.0,8835620561950.0,297684624692.0,0.04660946545186991,6219636899585.0,678000000.0
TVN,2019-06-30,5892917319368.0,318987282076.0,9012613838777.0,345294884488.0,0.05859489719177529,6575092635176.0,678000000.0
TVN,2019-09-30,5702515301580.0,24903372202.0,9075074461476.0,167980251155.0,0.029457220589738285,6043265719283.0,678000000.0
TVN,2019-12-31,5626877010979.0,39874936038.0,8992757929386.0,143979369907.0,0.025587794015414164,5420659096674.0,678000000.0
TVN,2020-03-31,7317157438215.0,15063982892.0,9586741777713.0,423737435347.0,0.057910115905660975,13938839744638.0,678000000.0
TVN,2020-06-30,8051028682366.0,205275438806.0,9816445547870.0,389190835174.0,0.04834051032838034,12322334484354.0,678000000.0
TVN,2020-09-30,7458167477586.0,8615766677.0,9838294637423.0,401983904861.0,0.05389848190846888,11505388966117.0,678000000.0
TVN,2020-12-31,8550941990222.0,220523346237.0,10052177090579.0,490259384279.0,0.05733396213418492,12171453488189.0,678000000.0
TVN,2021-03-31,9445070279122.0,335121126026.0,10404241795397.0,634198885555.0,0.06714602081435801,13282514559887.0,678000000.0
TVN,2021-06-30,10912483451459.0,551028470228.0,10983203140352.0,1002354279296.0,0.09185391059282524,15208387214666.0,678000000.0
TVN,2021-09-30,9089701429965.0,40083730851.0,11058977702940.0,356630952953.0,0.03923461685741786,15604504443671.0,678000000.0
TVN,2021-12-31,11104251669437.0,-127106341282.0,10960561572048.0,190588590825.0,0.017163569099354094,16528582943163.0,678000000.0
TVN,2022-03-31,12240172133823.0,164535300456.0,11030795009797.0,425619948701.0,0.03477238261420309,16195105247327.0,678000000.0
TVN,2022-06-30,9549122668050.0,-55074650572.0,10828678111979.0,216510906976.0,0.02267338210036976,17881118162310.0,678000000.0
TVN,2022-09-30,8588824161979.0,-534973086577.0,10199348377431.0,-271418592588.0,-0.03160136794853894,15473225901429.0,678000000.0
TVN,2022-12-31,8099010291532.0,-405752663404.0,9816177409902.0,309376584156.0,0.0381993074486486,13362197471188.0,678000000.0
TVN,2023-03-31,8342479045125.0,64081006297.0,9955661420592.0,386095129147.0,0.0462806231886933,14327740484710.0,678000000.0
TVN,2023-06-30,6737078123365.0,-312694990676.0,9556004231031.0,85625617796.0,0.012709607374009814,13735932188638.0,678000000.0
TVN,2023-09-30,7947310084286.0,-154927372938.0,9306580598475.0,176171754833.0,0.022167469617341295,13978048583762.0,678000000.0
TVN,2023-12-31,8125623409531.0,-29882614690.0,9101961801360.0,334652138213.0,0.041184795473103976,14067357114704.0,678000000.0
TVN,2024-03-31,7513499675085.0,36085053290.0,9260882671793.0,302631969657.0,0.0402784298587963,15985135284783.0,678000000.0
TVN,2024-06-30,10102380927418.0,189376968996.0,9333259166723.0,317248605592.0,0.03140335014798174,15285039087660.0,678000000.0
TVN,2024-09-30,8697961300510.0,-95622384758.0,9276380189735.0,137561319032.0,0.015815351928955373,15014865576153.0,678000000.0
TVN,2024-12-31,9874328756278.0,156621371404.0,9382692663261.0,421835178867.0,0.04272039034539957,15762763229741.0,678000000.0
TVN,2025-03-31,10030031285944.0,94610737931.0,9441921745037.0,376950189858.0,0.037582154941655545,15089673577703.0,678000000.0
TVN,2025-06-30,11824562793329.0,261417150127.0,10177812914421.0,544930074306.0,0.046084585437140245,17296582185187.0,678000000.0
TVN,2025-09-30,9611650846826.0,146969175509.0,10317557526838.0,421459423814.99994,0.04384880709167417,16920320496336.0,678000000.0
TVN,2025-12-31,12556118070029.0,16214997182.0,10305018453344.0,481095628617.0,0.038315634333302255,17733420411211.0,678000000.0
VAB,2019-03-31,,23088844688.0,,,,,
VAB,2019-06-30,,41944906457.0,,,,,
VAB,2019-09-30,,72358675400.0,,,,,
VAB,2019-12-31,,106699582936.0,,,,,
VAB,2020-03-31,,80893178618.0,,,,,
VAB,2020-06-30,,37603058364.0,,,,,
VAB,2020-09-30,,18381923985.0,,,,,
VAB,2020-12-31,,188359442741.0,,,,,
VAB,2021-03-31,,125169244088.0,,,,,
VAB,2021-06-30,,191489808290.0,,,,,
VAB,2021-09-30,,78876000000.0,,,,,
VAB,2021-12-31,,261827035417.0,,,,,
VAB,2022-03-31,,339356000000.0,,,,,
VAB,2022-06-30,,161314994617.0,,,,,
VAB,2022-09-30,,149883591361.0,,,,,
VAB,2022-12-31,,283908900213.0,,,,,
VAB,2023-03-31,,219674389800.0,,,,,
VAB,2023-06-30,,208520461992.0,,,,,
VAB,2023-09-30,,55401365780.0,,,,,
VAB,2023-12-31,,274747044824.0,,,,,
VAB,2024-03-31,,202729540916.0,,,,,
VAB,2024-06-30,,247416186869.0,,,,,
VAB,2024-09-30,,188964396020.0,,,,,
VAB,2024-12-31,,237655059448.0,,,,,
VAB,2025-03-31,,292933978951.0,,,,,
VAB,2025-06-30,,278513129440.0,,,,,
VAB,2025-09-30,,268639362420.0,,,,,
VAB,2025-12-31,,461847697354.0,,,,,
VC3,2014-03-31,52951682375.0,207029342.0,195490214076.0,2306329245.0,0.043555353513921286,1036247615534.0,8000000.0
VC3,2014-06-30,156314287490.0,7346747007.0,202715710599.0,19677652259.0,0.12588518026708756,1021317245341.0,8000000.0
VC3,2014-09-30,92225884061.0,3700482918.0,206416193517.0,8168710409.0,0.08857286099417659,1041215411888.0,8000000.0
VC3,2014-12-31,205335451618.0,6321612485.0,212699806002.0,14685516260.0,0.07151963357657547,1084942965920.0,8000000.0
VC3,2015-03-31,69063928060.0,3561643796.0,201046657223.0,6958735719.0,0.10075789076107178,1066515048013.0,8000000.0
VC3,2015-06-30,139895451224.0,4475941607.0,205029191405.0,8185498034.0,0.05851153816926767,1070809679604.0,8000000.0
VC3,2015-09-30,166510877880.0,12879652435.0,219373564685.0,17766283551.0,0.10669743488953132,984430004192.0,8000000.0
VC3,2015-12-31,101711527808.0,20582765624.0,242304973008.0,52420631925.0,0.5153853555710419,990116498644.0,19999894.0
VC3,2016-03-31,65579719698.0,8442527543.0,250749839885.0,15513701921.0,0.23656249206983307,949602701021.0,19999894.0
VC3,2016-06-30,146085794165.0,11693861607.0,244726446958.0,23058284675.0,0.15784070454486687,1021733680162.0,21999742.0
VC3,2016-09-30,114991171789.0,20330470271.0,263569935032.0,33529840384.000004,0.2915862136401627,971396733186.0,21999742.0
VC3,2016-12-31,230385385951.0,34837412387.0,299949981865.0,51583803460.0,0.22390223775292417,857315879298.0,21999742.0
VC3,2017-03-31,177284859602.0,20065480981.0,320014878423.0,27647944078.0,0.1559520882948997,710049903051.0,21999742.0
VC3,2017-06-30,202564985588.0,12149994775.0,321355102199.0,22381251876.0,0.11048924280290755,550568098518.0,28379461.0
VC3,2017-09-30,53909283264.0,9835207989.0,330923187041.0,19902331066.0,0.36918188966705384,516920562970.0,28379461.0
VC3,2017-12-31,105559549308.0,1508263183.0,332421338988.0,14936140048.0,0.1414949206008787,449948221111.0,28379461.0
VC3,2018-03-31,35792472504.0,12927099911.0,345278438899.0,21310969262.0,0.5954036637066183,347439158746.0,28379461.0
VC3,2018-06-30,101091322789.0,5478599842.0,380036896399.0,12056740256.0,0.1192658274060286,510586081280.0,28379461.0
VC3,2018-09-30,43443825963.0,3032232126.0,348349654276.0,11445831808.0,0.2634627948686684,444039762259.0,28379461.0
VC3,2018-12-31,109977428047.0,169224.0,382131920798.0,5931170703.0,0.053930800240802615,461912336808.0,28379461.0
VC3,2019-03-31,85215858804.0,11385499760.0,395055486025.0,21537338229.999996,0.2527386161716303,490449078068.0,28379461.0
VC3,2019-06-30,41800690346.0,-3659238328.0,391316213978.0,6588899041.0,0.15762656038599387,506711863485.0,28379461.0
VC3,2019-09-30,114950897250.0,22527832313.0,415435611472.0,42361044826.0,0.3685142599093545,495353470966.0,28379461.0
VC3,2019-12-31,88070481218.0,20052337527.0,434490424426.0,44112617100.00001,0.5008785746362447,600454908039.0,32636181.0
VC3,2020-03-31,9812197854.0,329306451.0,696618135648.0,2886360378.0,0.2941604338750016,536100169891.0,61015642.0
VC3,2020-06-30,51170474069.0,7926855166.0,703971968442.0,31349973162.999996,0.6126574696323241,595983696360.0,61015642.0
VC3,2020-09-30,19834529316.0,1035142486.0,704759462592.0,8575885219.0,0.43237150135355396,621964298585.0,61015642.0
VC3,2020-12-31,41405501875.0,3464745318.0,726315061011.0,11224498776.999998,0.27108713259619194,630440147803.0,61015642.0
VC3,2021-03-31,5105495125.0,13932609381.0,735433873752.0,2125187314.9999998,0.41625489065568344,792199314437.0,61015642.0
VC3,2021-06-30,36489820993.0,3505481907.0,738976474999.0,11659701338.0,0.31953298264293295,745780177585.0,61015642.0
VC3,2021-09-30,18342754823.0,2037031896.0,741022786730.0,5046235000.0,0.2751078040727296,798614239430.0,66811848.0
VC3,2021-12-31,133634614002.0,47605060014.0,788701535487.0,52596500244.0,0.3935844065311764,737320031198.0,66811848.0
VC3,2022-03-31,1662419549.0,841817882.0,783647814218.0,406555914.0,0.24455674516373244,1157848191226.0,66811848.0
VC3,2022-06-30,3641652750.0,789628091.0,784421793572.0,1563068104.0,0.4292194262618807,2848017750032.0,66811848.0
VC3,2022-09-30,51666798981.0,1049396782.0,785471946184.0,7295054967.0,0.1411942506769713,2775866439617.0,66811848.0
VC3,2022-12-31,457238746939.0,77847160990.0,1206226179857.0,147448807453.0,0.3224766239521496,2428415458166.0,100217588.0
VC3,2023-03-31,70114985644.0,9064235226.0,1208264182940.0,27483422317.0,0.3919764379121977,2598579092014.0,100217588.0
VC3,2023-06-30,120888952969.0,15775298571.0,1224052125997.0,36842938869.0,0.30476679600697487,2396659969565.0,100217588.0
VC3,2023-09-30,192873377394.0,31809118012.0,1255861244009.0,60096153042.99999,0.3115834536367148,2290414728749.0,111742198.0
VC3,2023-12-31,422445028205.0,85809186594.0,1341724559780.0,139427479501.0,0.3300488115422677,2032964803449.0,111742198.0
VC3,2024-03-31,83345734511.0,9116702250.0,1349360907812.0,26820749448.0,0.321801104823909,1994497115192.0,111742198.0
VC3,2024-06-30,289040776505.0,36800767033.0,1386178494991.0,86453276861.0,0.2991040845737019,1777025038866.0,111742198.0
VC3,2024-09-30,81574706442.0,6267222153.0,1392450213322.0,20361879642.0,0.24961021044528542,1761302910499.0,125150939.0
VC3,2024-12-31,157406515758.0,13204578503.0,1405676081708.0,42940075811.0,0.27279732102714827,1649087115896.0,125150939.0
VC3,2025-03-31,106866939410.0,6525039995.0,1412291864688.0,18697374990.0,0.17495939430123145,1617148625846.0,125150939.0
VC3,2025-06-30,307557569725.0,72759011580.0,1486901655943.0,115593628278.0,0.3758438733319328,1519914176555.0,125150939.0
VC3,2025-09-30,121466632645.0,9424478385.0,1494628989883.0,27534179302.0,0.22668101273929078,1507764548070.0,136414258.0
VC3,2025-12-31,72057609957.0,21182767699.0,1515726217912.0,29746677688.0,0.4128179897411415,1551365685199.0,136414258.0
VCB,2014-03-31,,1169852000000.0,,,,,
VCB,2014-06-30,,1059970000000.0,,,,,
VCB,2014-09-30,,1041780000000.0,,,,,
VCB,2014-12-31,,1338673000000.0,,,,,
VCB,2015-03-31,,1134612000000.0,,,,,
VCB,2015-06-30,,1324674000000.0,,,,,
VCB,2015-09-30,,1175762000000.0,,,,,
VCB,2015-12-31,,1698059000000.0,,,,,
VCB,2016-03-31,,1840982000000.0,,,,,
VCB,2016-06-30,,1588182000000.0,,,,,
VCB,2016-09-30,,1641511000000.0,,,,,
VCB,2016-12-31,,1774363000000.0,,,,,
VCB,2017-03-31,,2209645000000.0,,,,,
VCB,2017-06-30,,2020830000000.0,,,,,
VCB,2017-09-30,,2148620000000.0,,,,,
VCB,2017-12-31,,2727803000000.0,,,,,
VCB,2018-03-31,,3507873000000.0,,,,,
VCB,2018-06-30,,2931640000000.0,,,,,
VCB,2018-09-30,,2938354000000.0,,,,,
VCB,2018-12-31,,5280125000000.0,,,,,
VCB,2019-03-31,,4710901000000.0,,,,,
VCB,2019-06-30,,4364810000000.0,,,,,
VCB,2019-09-30,,5051595000000.0,,,,,
VCB,2019-12-31,,4400374000000.0,,,,,
VCB,2020-03-31,,4182655000000.0,,,,,
VCB,2020-06-30,,4615614000000.0,,,,,
VCB,2020-09-30,,3995811000000.0,,,,,
VCB,2020-12-31,,5672109000000.0,,,,,
VCB,2021-03-31,,6907522000000.0,,,,,
VCB,2021-06-30,,3964674000000.0,,,,,
VCB,2021-09-30,,4599288000000.0,,,,,
VCB,2021-12-31,,6456800000000.0,,,,,
VCB,2022-03-31,,7967426000000.0,,,,,
VCB,2022-06-30,,5941931000000.0,,,,,
VCB,2022-09-30,,6069444000000.0,,,,,
VCB,2022-12-31,,9933519000000.0,,,,,
VCB,2023-03-31,,8991901000000.0,,,,,
VCB,2023-06-30,,7427958000000.0,,,,,
VCB,2023-09-30,,7274556000000.0,,,,,
VCB,2023-12-31,,9360033000000.0,,,,,
VCB,2024-03-31,,8585993000000.0,,,,,
VCB,2024-06-30,,8124709000000.0,,,,,
VCB,2024-09-30,,8572494000000.0,,,,,
VCB,2024-12-31,,8569931000000.0,,,,,
VCB,2025-03-31,,8701726000000.0,,,,,
VCB,2025-06-30,,8837371000000.0,,,,,
VCB,2025-09-30,,9025553000000.0,,,,,
VCB,2025-12-31,,8633783000000.0,,,,,
VCG,2014-03-31,1587890800419.0,-16453818257.0,6816995875499.0,199546083775.0,0.1256673845092782,15551743887670.0,441710673.0
VCG,2014-06-30,1968233632990.0,140655440772.0,6775849894887.0,249084065245.0,0.126552082572946,15329787327037.0,441710673.0
VCG,2014-09-30,2350657985015.0,115020179069.0,6906254990334.0,244216892441.0,0.10389299251436683,15197681852798.0,441710673.0
VCG,2014-12-31,2844943620292.0,66642885713.0,7054975715292.0,305643813839.0,0.10743404953931188,15758879613575.0,441710673.0
VCG,2015-03-31,1492976384050.0,85616124322.0,7073974976859.0,225014222925.0,0.15071519236935516,15621542713278.0,441710673.0
VCG,2015-06-30,1750769034415.0,103035276832.0,6883772170082.0,294391656069.0,0.16814991028634893,15321384457852.0,441710673.0
VCG,2015-09-30,2009790427010.0,75482827240.0,6943514343608.0,316970712020.0,0.15771331565727617,14622644441352.0,441710673.0
VCG,2015-12-31,2878567232199.0,56694627770.0,7016053190112.0,391175638549.0,0.13589247948541833,14622558479808.0,441710673.0
VCG,2016-03-31,1238925920138.0,76762985006.0,7072461397840.0,244185439848.0,0.19709446374388628,13501625052797.0,441710673.0
VCG,2016-06-30,2006540188580.0,115365244439.0,6892723730105.0,323973535796.0,0.16145878245542217,13574615987715.0,441710673.0
VCG,2016-09-30,2372836323222.0,151186773810.0,7070931292966.0,355202502389.0,0.1496953240780981,14235045538021.0,441710673.0
VCG,2016-12-31,3004790487064.0,117883596505.0,7290054978465.0,439636047044.0,0.14631171422323397,14990014011163.0,441710673.0
VCG,2017-03-31,2041079887162.0,114345038048.0,7344441108823.0,290812695858.0,0.14247982045541477,14326295424044.0,441710673.0
VCG,2017-06-30,2147973610021.0,161233086600.0,7530405606610.0,351465097306.0,0.1636263572635624,14671205477519.0,441710673.0
VCG,2017-09-30,2435511067399.0,242385698469.0,7324643360209.0,318552030805.0,0.13079473752718238,13864774242232.0,441710673.0
VCG,2017-12-31,4389716903924.0,894076638879.0,7751221913007.0,907248826266.0,0.2066759306175311,13543944843853.0,441710673.0
VCG,2018-03-31,1764739678224.0,48175633501.0,7513483836431.0,188022375418.0,0.10654397231393477,12668136939510.0,441710673.0
VCG,2018-06-30,2394125383446.0,85113488107.0,7418499750557.0,273073397855.0,0.1140597730357589,12653020336495.0,441710673.0
VCG,2018-09-30,2221910040459.0,141040425153.0,7608710555800.0,307559044314.0,0.13842101557381897,12452768922475.0,441710673.0
VCG,2018-12-31,3340581271136.0,221195875873.0,7911947198290.0,446830217207.0,0.1337582237761426,12063752684120.0,441710673.0
VCG,2019-03-31,1660646166558.0,88636894626.0,7462134277905.0,198160590899.0,0.11932740091751448,11706280597012.0,441710673.0
VCG,2019-06-30,2283128051151.0,193788603668.0,7641186210663.0,302001895678.0,0.13227549612285255,11776871834492.0,441710673.0
VCG,2019-09-30,2293663463439.0,186703061499.0,7883780373059.0,426220350037.0,0.18582514690186822,12086336534979.0,441710673.0
VCG,2019-12-31,3611307520276.0,217671525854.0,7654485396544.0,401375481886.0,0.11114408829279768,10374630642501.0,441710673.0
VCG,2020-03-31,1000504935847.0,66896703319.0,7564007938044.0,106605883264.0,0.10655208129857989,9845099286772.0,441710673.0
VCG,2020-06-30,1532870473021.0,329656558146.0,7653459596603.0,184441167311.0,0.12032403947836576,10273982518645.0,441710673.0
VCG,2020-09-30,1269944193062.0,1002626909827.0,8686453304323.0,285419379197.0,0.2247495447093757,10559855334404.0,441710673.0
VCG,2020-12-31,1692080970302.0,238635105688.0,7076622020826.0,262744338681.0,0.15527882134039117,12471832382050.0,441710673.0
VCG,2021-03-31,951935234070.0,341548537555.0,7582537966901.0,154024581226.0,0.16180153408910788,13804053132861.0,441710673.0
VCG,2021-06-30,1388987355553.0,-124119109140.0,7335463475187.0,186478915003.0,0.13425530063861296,22687655918057.0,441710673.0
VCG,2021-09-30,1268778622827.0,54945590279.0,7507581587794.0,247454094086.0,0.19503330969956037,23231143801379.0,441710673.0
VCG,2021-12-31,2132058384186.0,133456953226.0,7539923365908.0,242346386365.0,0.11366780017026859,23554046244845.0,441710673.0
VCG,2022-03-31,1333087845347.0,759333229674.0,9051989238930.0,165395839985.0,0.12406972320863657,21479925529643.0,441710673.0
VCG,2022-06-30,2192352070283.0,-104514056499.0,9623670607998.0,300188823609.0,0.13692546360505414,21537850983095.0,441710673.0
VCG,2022-09-30,3174426676370.0,187250273843.0,9873039775926.0,285429626039.0,0.08991533121987012,20996073419381.0,485879878.0
VCG,2022-12-31,1929356983956.0,35998626275.0,9928948270379.0,375505790254.0,0.1946274294371661,22259191579881.0,487479436.3
VCG,2023-03-31,1965138074948.0,16071252812.0,9826989521392.0,314841394905.0,0.16021337071357242,22550246494180.0,485879878.0
VCG,2023-06-30,4568511729670.0,111848652846.0,9901176280995.0,497569141805.0,0.10891274254010533,21369190470044.0,485879878.0
VCG,2023-09-30,2381678187981.0,103892096100.0,9928671444588.0,63195584146.0,0.026534056727274418,20006945912432.0,534465514.0
VCG,2023-12-31,3789517752175.0,146066655639.0,10085408880911.0,291187782978.0,0.07684032692837295,20016824471892.0,534465514.0
VCG,2024-03-31,2649839290525.0,463131058080.0,10629682182012.0,754346246194.0,0.2846762250417628,18344804671892.0,534465514.0
VCG,2024-06-30,2813908472788.0,97559490763.0,10741373797368.0,318041291183.0,0.11302474627679948,17797244681557.0,598593458.0
VCG,2024-09-30,2675285873620.0,80261192198.0,10839971143052.0,391286299129.0,0.14625962144357313,18340067668118.0,598593458.0
VCG,2024-12-31,4733925536140.0,304124598635.0,11038304245126.0,532517834377.00006,0.11248969387279595,18275771001508.0,598593458.0
VCG,2025-03-31,2596049566632.0,127964076497.0,11170060140431.0,317603102766.0,0.1223409240132669,17723749471682.0,598593458.0
VCG,2025-06-30,4387359766248.0,278933256897.0,10999230797346.0,563215212228.0,0.12837224258671923,18244483553079.0,598593458.0
VCG,2025-09-30,4429332104725.0,3282112708860.0,12180728014762.0,611047176016.0,0.1379546987149968,16753205585725.0,646468336.0
VCG,2025-12-31,4651729100684.0,243827753241.0,12489781396659.0,538656324740.0,0.11579701076332989,18953671977805.0,646468336.0
VCI,2016-03-31,,,1062582330997.0,,,2995487250513.0,52500000.0
VCI,2016-06-30,,,1047783971606.0,,,2963133836693.0,84000000.0
VCI,2016-09-30,,,1166776456597.0,,,3013098801142.0,86000000.0
VCI,2016-12-31,,,1276557709993.0,,,3110547766840.0,103200000.0
VCI,2017-03-31,,,1317868664822.0,,,2995579067428.0,103200000.0
VCI,2017-06-30,,,1412958811245.0,,,3968999978365.0,103200000.0
VCI,2017-09-30,,,2654744109833.0,,,5360698474640.0,177240000.0
VCI,2017-12-31,,,3019395197245.0,,,6402011745204.0,177234000.0
VCI,2018-03-31,,,3591277511378.0,,,7176055864295.0,177216750.0
VCI,2018-06-30,,,3595986210190.0,,,7919209660201.0,177251750.0
VCI,2018-09-30,,,3775259017839.0,,,7370344558669.0,221251640.0
VCI,2018-12-31,,,3642977730785.0,,,6509995923207.0,221251640.0
VCI,2019-03-31,,,3615941571916.0,,,5503683036361.0,221151580.789
VCI,2019-06-30,,,3497992019729.0,,,6187154600619.0,221151580.789
VCI,2019-09-30,,,3792798675917.0,,,6565027514128.0,222831712.789
VCI,2019-12-31,,,4051605850657.0,,,7242960228473.0,222831712.789
VCI,2020-03-31,,,3612933079163.0,,,7160412080856.0,222752512.789
VCI,2020-06-30,,,3977927923727.0,,,6723779778299.0,222752512.789
VCI,2020-09-30,,,4000108060474.0,,,6747968697132.0,224091729.589
VCI,2020-12-31,,,4521486519714.0,,,8382405125440.0,224091729.589
VCI,2021-03-31,,,4910901295895.0,,,9410284891684.0,224091729.589
VCI,2021-06-30,,,5302893595855.0,,,11516672081700.0,333450000.0
VCI,2021-09-30,,,6337617080778.0,,,13666310426328.0,333450000.0
VCI,2021-12-31,,,6541863245387.0,,,16636264947117.0,333450000.0
VCI,2022-03-31,,,7150187464685.0,,,17045909519104.0,333450000.0
VCI,2022-06-30,,,7141499572237.0,,,16427416373034.0,335950000.0
VCI,2022-09-30,,,6591328117164.0,,,15701703951821.0,436449901.0
VCI,2022-12-31,,,6495468171614.0,,,14242751316822.0,436449901.0
VCI,2023-03-31,,,6867904966439.0,,,14998472092947.0,436449901.0
VCI,2023-06-30,,,7369865542335.0,,,14519562225164.0,438850019.8
VCI,2023-09-30,,,7291460097101.0,,,16917131786375.0,438850019.8
VCI,2023-12-31,,,7371229508341.0,,,17255134656525.0,438850019.8
VCI,2024-03-31,,,8177308649484.0,,,19544604126402.0,438850019.8
VCI,2024-06-30,,,8858520207683.0,,,23105371788635.0,444130019.8
VCI,2024-09-30,,,8642052295446.0,,,20415163097637.0,575349480.0
VCI,2024-12-31,,,12944305447861.0,,,26592124479240.0,977513480.0
VCI,2025-03-31,,,12580122587585.0,,,23727625262449.0,977513480.0
VCI,2025-06-30,,,12439055746396.0,,,21897761800316.0,977513480.0
VCI,2025-09-30,,,12669964550972.0,,,29717532042853.0,982914104.0
VCI,2025-12-31,,,18009896539949.0,,,36005864835815.0,1378164104.0
VDS,2014-12-31,,,342461279998.0,,,1100635741505.0,38327600.0
VDS,2015-12-31,,,713554435342.0,,,1251169537338.0,70924011.8792
VDS,2016-03-31,,,724334313587.0,,,1108124986558.0,70924011.8792
VDS,2016-06-30,,,735479371140.0,,,1650602779830.0,70924011.8792
VDS,2016-09-30,,,757657866290.0,,,1804729216991.0,70924011.8792
VDS,2016-12-31,,,762861001674.0,,,1593235428743.0,70924011.8792
VDS,2017-03-31,,,787063420142.0,,,1807589571077.0,70924011.8792
VDS,2017-06-30,,,777921114338.0,,,1552469723193.0,70924011.8792
VDS,2017-09-30,,,801713123353.0,,,1711779286836.0,70924011.8792
VDS,2017-12-31,,,1042217914790.0,,,1842619671681.0,91924011.8792
VDS,2018-03-31,,,1091789749220.0,,,2114965982919.0,91924011.8792
VDS,2018-06-30,,,1096549689541.0,,,2058815853020.0,101023917.8792
VDS,2018-09-30,,,1118243286509.0,,,2171346959072.0,101023917.8792
VDS,2018-12-31,,,1110898897206.0,,,1932337756856.0,101023917.8792
VDS,2019-03-31,,,1081995195022.0,,,2358160510112.0,101023917.8792
VDS,2019-06-30,,,1066061574905.0,,,2113792370707.0,101023917.8792
VDS,2019-09-30,,,1075256718434.0,,,2206651726165.0,101023917.8792
VDS,2019-12-31,,,1045444259161.0,,,2299545507697.0,101023917.8792
VDS,2020-03-31,,,957069829400.0,,,2037751301739.0,101023917.8792
VDS,2020-06-30,,,1058457611843.0,,,2217156769304.0,101023917.8792
VDS,2020-09-30,,,1095569490286.0,,,2263799223427.0,101023917.8792
VDS,2020-12-31,,,1165516570139.0,,,2568355587149.0,101023917.8792
VDS,2021-03-31,,,1289712032457.0,,,2963221817400.0,101023917.8792
VDS,2021-06-30,,,1448155757891.0,,,3505094349924.0,101023917.8792
VDS,2021-09-30,,,1521562695311.0,,,3887201028381.0,106028676.8792
VDS,2021-12-31,,,1645863299487.0,,,4033154108571.0,106028676.8792
VDS,2022-03-31,,,1705409795392.0,,,5412435605566.0,106028676.8792
VDS,2022-06-30,,,1474331820707.0,,,4175619191330.0,106028676.8792
VDS,2022-09-30,,,1502110925768.0,,,5002958173354.0,106028676.8792
VDS,2022-12-31,,,2082911350568.0,,,4254126021147.0,210924011.8792
VDS,2023-03-31,,,2138638406063.0,,,3976419611760.0,210924011.8792
VDS,2023-06-30,,,2248006003880.0,,,4481222647429.0,210924011.8792
VDS,2023-09-30,,,2334881897008.0,,,5160932967761.0,210924011.8792
VDS,2023-12-31,,,2418259855950.0,,,5318029418282.0,210924011.8792
VDS,2024-03-31,,,2559840548111.0,,,5633503160621.0,210924011.8792
VDS,2024-06-30,,,2653433238106.0,,,6048629391321.0,210924011.8792
VDS,2024-09-30,,,2843675527410.0,,,6093870425777.0,243922611.8792
